app_id,app_name,count,genres
220,Half-Life 2,6483,"[{'id': '1', 'description': 'Action'}]"
245170,Skullgirls 2nd Encore,6479,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
323470,DRAGON BALL XENOVERSE,6433,"[{'id': '1', 'description': 'Action'}]"
226320,Marvel Heroes Omega,6424,[]
383080,Sakura Clicker,6424,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
10500,Total War: EMPIRE - Definitive Edition,6368,"[{'id': '2', 'description': 'Strategy'}]"
630,Alien Swarm,6360,"[{'id': '1', 'description': 'Action'}]"
65800,Dungeon Defenders,6335,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
24960,Battlefield: Bad Company™ 2,6214,"[{'id': '1', 'description': 'Action'}]"
108710,Alan Wake,6193,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
236090,Dust: An Elysian Tail,6132,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
377160,Fallout 4,6121,"[{'id': '3', 'description': 'RPG'}]"
51100,Tactical Intervention,6116,[]
332800,Five Nights at Freddy's 2,6068,"[{'id': '23', 'description': 'Indie'}]"
285900,Gang Beasts,6015,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
39140,FINAL FANTASY VII,6002,"[{'id': '3', 'description': 'RPG'}]"
242680,Nuclear Throne,5968,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
322500,SUPERHOT,5937,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
248570,Toribash,5890,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
70000,Dino D-Day,5819,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
274940,Depth,5799,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
325610,Total War: ATTILA,5741,"[{'id': '2', 'description': 'Strategy'}]"
310560,DiRT Rally,5711,"[{'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
220780,Thomas Was Alone,5701,"[{'id': '23', 'description': 'Indie'}]"
270880,American Truck Simulator,5680,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
47810,Dragon Age: Origins - Ultimate Edition,5658,"[{'id': '3', 'description': 'RPG'}]"
334230,Town of Salem,5630,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
248820,Risk of Rain,5578,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
233270,Far Cry® 3 Blood Dragon,5560,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
289130,ENDLESS™ Legend,5553,"[{'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
427730,Who's Your Daddy?!,5530,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
259080,Just Cause 2: Multiplayer Mod,5503,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
238010,Deus Ex: Human Revolution - Director's Cut,5493,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]"
372000,Tree of Savior (English Ver.),5457,"[{'id': '37', 'description': 'Free to Play'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}]"
291650,Pillars of Eternity,5426,"[{'id': '3', 'description': 'RPG'}]"
9900,Star Trek Online,5419,"[{'id': '37', 'description': 'Free to Play'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}]"
367500,Dragon's Dogma: Dark Arisen,5345,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]"
237990,The Banner Saga,5343,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
286160,Tabletop Simulator,5335,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
332310,LEGO® Worlds,5320,"[{'id': '25', 'description': 'Adventure'}]"
234650,Shadowrun Returns,5312,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
239160,Thief,5309,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
330840,Game of Thrones - A Telltale Games Series,5253,"[{'id': '25', 'description': 'Adventure'}]"
247080,Crypt of the NecroDancer,5243,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
282140,SOMA,5232,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
42680,Call of Duty: Modern Warfare 3,5197,"[{'id': '1', 'description': 'Action'}]"
224760,FEZ,5196,"[{'id': '23', 'description': 'Indie'}]"
304930,Unturned,5190,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
24010,Train Simulator,5160,"[{'id': '28', 'description': 'Simulation'}]"
110800,L.A. Noire,5121,"[{'id': '25', 'description': 'Adventure'}, {'id': '2', 'description': 'Strategy'}]"
24980,Mass Effect 2 (2010),5121,"[{'id': '3', 'description': 'RPG'}]"
204450,Call of Juarez Gunslinger,5120,"[{'id': '1', 'description': 'Action'}]"
210770,Sanctum 2,5101,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
102700,A.V.A. Alliance of Valiant Arms™,5074,[]
294860,Valkyria Chronicles™,5059,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
47890,The Sims(TM) 3,5059,"[{'id': '28', 'description': 'Simulation'}]"
269210,Hero Siege,5017,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}]"
22320,The Elder Scrolls III: Morrowind,4962,"[{'id': '3', 'description': 'RPG'}]"
278360,A Story About My Uncle,4946,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
289650,Assassin's Creed Unity,4920,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
418340,RWBY: Grimm Eclipse,4871,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
391460,WARMODE,4849,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}]"
282440,Quake Live,4833,"[{'id': '1', 'description': 'Action'}]"
244930,SNOW,4826,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
17460,Mass Effect (2007),4825,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]"
493340,Planet Coaster,4818,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
22300,Fallout 3,4753,"[{'id': '3', 'description': 'RPG'}]"
212480,Sonic & All-Stars Racing Transformed Collection,4736,"[{'id': '9', 'description': 'Racing'}, {'id': '18', 'description': 'Sports'}]"
50130,Mafia II (Classic),4730,"[{'id': '1', 'description': 'Action'}]"
355840,Survarium,4723,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]"
500,Left 4 Dead,4706,"[{'id': '1', 'description': 'Action'}]"
317360,Double Action: Boogaloo,4676,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
24200,DC Universe Online,4653,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free to Play'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}]"
42700,Call of Duty: Black Ops,4642,"[{'id': '1', 'description': 'Action'}]"
239350,Spelunky,4610,"[{'id': '23', 'description': 'Indie'}]"
232810,Godus,4600,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
420,Half-Life 2: Episode Two,4589,"[{'id': '1', 'description': 'Action'}]"
311340,METAL GEAR SOLID V: GROUND ZEROES,4588,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
299360,Block N Load,4588,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '2', 'description': 'Strategy'}]"
48240,Anno 2070,4576,"[{'id': '2', 'description': 'Strategy'}]"
355180,Codename CURE,4560,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}]"
394360,Hearts of Iron IV,4534,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
356670,Spooky's Jump Scare Mansion,4533,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",4526,"[{'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
3830,Psychonauts,4510,"[{'id': '1', 'description': 'Action'}]"
208580,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,4507,"[{'id': '3', 'description': 'RPG'}]"
260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,4496,"[{'id': '25', 'description': 'Adventure'}]"
102500,Kingdoms of Amalur: Reckoning™,4466,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]"
226860,Galactic Civilizations III,4459,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
39120,RIFT,4454,"[{'id': '37', 'description': 'Free to Play'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}]"
362890,Black Mesa,4432,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
257850,Hyper Light Drifter,4398,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
310950,Street Fighter V,4397,"[{'id': '1', 'description': 'Action'}]"
204880,Sins of a Solar Empire: Rebellion,4376,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
304430,INSIDE,4362,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
244210,Assetto Corsa,4349,"[{'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
310370,The Way of Life Free Edition,4339,"[{'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
388090,Five Nights at Freddy's 4,4326,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
232790,Broken Age,4314,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
383120,Empyrion - Galactic Survival,4313,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
251990,Long Live The Queen,4303,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
282800,100% Orange Juice,4300,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
39000,Moonbase Alpha,4287,"[{'id': '25', 'description': 'Adventure'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
284160,BeamNG.drive,4284,"[{'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]"
311690,Enter the Gungeon,4272,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
17080,Tribes: Ascend,4270,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}]"
319630,Life is Strange™,4266,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
286690,Metro 2033 Redux,4250,"[{'id': '1', 'description': 'Action'}]"
312990,The Expendabros,4248,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
240760,Wasteland 2,4245,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
394230,Battleborn,4215,"[{'id': '1', 'description': 'Action'}]"
313740,Sakura Spirit,4188,"[{'id': '23', 'description': 'Indie'}]"
221260,Little Inferno,4187,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
249050,Dungeon of the ENDLESS™,4177,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
211400,Deadlight,4169,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
264140,Pixel Piracy,4167,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]"
224480,Octodad: Dadliest Catch,4165,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
228380,Wreckfest,4140,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
8850,BioShock 2,4110,"[{'id': '1', 'description': 'Action'}]"
250400,How to Survive,4101,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]"
270550,Yet Another Zombie Defense,4099,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
33230,Assassin's Creed II,4087,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
206500,AirMech Strike,4073,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
203810,Dear Esther,4052,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
39210,FINAL FANTASY XIV Online,4049,"[{'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}]"
387990,Scrap Mechanic,4045,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]"
326460,ShellShock Live,4028,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '2', 'description': 'Strategy'}]"
298260,Only If,3983,"[{'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
312530,Duck Game,3978,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
9480,Saints Row 2,3970,"[{'id': '1', 'description': 'Action'}]"
41070,Serious Sam 3: BFE,3960,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
282900,Hyperdimension Neptunia Re;Birth1,3955,"[{'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
57690,Tropico 4,3953,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
313340,Mountain,3942,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]"
292120,FINAL FANTASY XIII,3901,"[{'id': '3', 'description': 'RPG'}]"
55230,Saints Row: The Third,3894,"[{'id': '1', 'description': 'Action'}]"
256290,Child of Light,3880,"[{'id': '3', 'description': 'RPG'}]"
258520,The Vanishing of Ethan Carter,3878,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
